level_0,Time,C6_avg,psi6,V,S-1,S0
5141,409.9999,4.6466699999999985,0.33665,3.0,1.0,1.0
5142,419.9999,4.8,0.40366,3.0,1.0,1.0
5147,469.9999,4.72667,0.3125,3.0,1.0,1.0
5150,499.9999,4.58,0.30867,3.0,1.0,1.0
5152,519.9999,4.7733300000000005,0.41862,3.0,1.0,1.0
5155,549.9999,4.50667,0.33493,3.0,1.0,1.0
5157,569.9999,4.66,0.40469,3.0,1.0,1.0
5158,579.9999,4.53333,0.37107,3.0,1.0,1.0
5164,639.9999,4.66,0.48726,3.0,1.0,1.0
5166,659.9999,4.7333300000000005,0.5293399999999999,3.0,1.0,1.0
5167,669.9999,4.66667,0.4657,3.0,1.0,1.0
5168,679.9999,4.6466699999999985,0.53288,3.0,1.0,1.0
5169,689.9999,4.72667,0.52259,3.0,1.0,1.0
5172,719.9999,4.72,0.57981,3.0,1.0,1.0
5176,759.9999,4.8133300000000006,0.62354,3.0,1.0,1.0
5179,789.9999,4.86667,0.68776,3.0,1.0,1.0
5180,799.9999,4.91333,0.72834,3.0,1.0,1.0
5183,829.9999,4.91333,0.68966,3.0,1.0,1.0
5184,839.9999,4.82667,0.6883,3.0,1.0,1.0
5185,849.9999,4.79333,0.7016100000000001,3.0,1.0,1.0
5187,9.9999,1.9,0.05099,3.0,0.0,0.0
5188,19.9999,2.17333,0.04592,3.0,0.0,0.0
5189,29.9999,2.26,0.06873,3.0,0.0,0.0
5191,49.9999,2.54,0.11225999999999997,3.0,0.0,1.0
5193,69.9999,3.01333,0.21229,3.0,0.0,1.0
5195,89.9999,3.35333,0.17678,3.0,0.0,1.0
5197,109.9999,3.5333300000000003,0.19066,3.0,0.0,1.0
5198,119.9999,3.44667,0.17693,3.0,0.0,1.0
5201,149.9999,3.94667,0.28989000000000004,3.0,0.0,1.0
5202,159.9999,3.93333,0.25083,3.0,0.0,1.0
5204,179.9999,3.80667,0.30193000000000003,3.0,0.0,1.0
5206,199.9999,4.13333,0.36439,3.0,1.0,1.0
5207,209.9999,3.92667,0.38798,3.0,0.0,1.0
5208,219.9999,4.07333,0.40559,3.0,1.0,1.0
5209,229.9999,4.18667,0.4005,3.0,1.0,1.0
5215,289.9999,4.28,0.44685,3.0,1.0,1.0
5216,299.9999,4.22,0.4677,3.0,1.0,1.0
5217,309.9999,4.30667,0.42612,3.0,1.0,1.0
5218,319.9999,4.19333,0.47647,3.0,1.0,1.0
5222,359.9999,4.32667,0.41163,3.0,1.0,1.0
5224,379.9999,4.3133300000000006,0.43429,3.0,1.0,1.0
5226,399.9999,4.40667,0.52661,3.0,1.0,1.0
5228,419.9999,4.48,0.5484100000000001,3.0,1.0,1.0
5230,439.9999,4.44667,0.49615,3.0,1.0,1.0
5234,479.9999,4.44,0.57626,3.0,1.0,1.0
5235,489.9999,4.37333,0.5663199999999999,3.0,1.0,1.0
5236,499.9999,4.41333,0.55962,3.0,1.0,1.0
5237,509.9999,4.53333,0.52365,3.0,1.0,1.0
5240,539.9999,4.37333,0.51166,3.0,1.0,1.0
5241,549.9999,4.50667,0.5011,3.0,1.0,1.0
5242,559.9999,4.5,0.53866,3.0,1.0,1.0
5243,569.9999,4.38667,0.5593100000000001,3.0,1.0,1.0
5244,579.9999,4.55333,0.5930300000000001,3.0,1.0,1.0
5245,589.9999,4.44667,0.5686,3.0,1.0,1.0
5247,609.9999,4.52,0.58063,3.0,1.0,1.0
5248,619.9999,4.44667,0.54918,3.0,1.0,1.0
5249,629.9999,4.42,0.5394800000000001,3.0,1.0,1.0
5252,659.9999,4.5666699999999985,0.59336,3.0,1.0,1.0
5253,669.9999,4.69333,0.6332899999999999,3.0,1.0,1.0
5254,679.9999,4.69333,0.63536,3.0,1.0,1.0
5255,689.9999,4.61333,0.60444,3.0,1.0,1.0
5257,709.9999,4.74667,0.6396,3.0,1.0,1.0
5258,719.9999,4.6066699999999985,0.63915,3.0,1.0,1.0
5260,739.9999,4.75333,0.68233,3.0,1.0,1.0
5262,759.9999,4.79333,0.68261,3.0,1.0,1.0
5264,779.9999,4.65333,0.6594899999999999,3.0,1.0,1.0
5265,789.9999,4.513330000000002,0.63688,3.0,1.0,1.0
5266,799.9999,4.71333,0.6519699999999999,3.0,1.0,1.0
5267,809.9999,4.72,0.66018,3.0,1.0,1.0
5268,819.9999,4.74,0.66142,3.0,1.0,1.0
5269,829.9999,4.70667,0.66262,3.0,1.0,1.0
5270,839.9999,4.6466699999999985,0.68301,3.0,1.0,1.0
5271,849.9999,4.63333,0.6652100000000001,3.0,1.0,1.0
5273,9.9999,2.2,0.05321,3.0,0.0,0.0
5277,49.9999,2.92667,0.13473,3.0,0.0,1.0
5280,79.9999,3.01333,0.08284,3.0,0.0,1.0
5282,99.9999,3.31333,0.08449,3.0,0.0,1.0
5283,109.9999,3.42,0.06395,3.0,0.0,1.0
5284,119.9999,3.44,0.08473,3.0,0.0,1.0
5285,129.9999,3.78,0.16498,3.0,0.0,1.0
5287,149.9999,3.72,0.28244,3.0,0.0,1.0
5290,179.9999,4.06,0.38788,3.0,1.0,1.0
5291,189.9999,3.98,0.36252,3.0,0.0,1.0
5292,199.9999,4.04,0.31981,3.0,1.0,1.0
5293,209.9999,3.99333,0.34619,3.0,0.0,1.0
5296,239.9999,4.13333,0.36124,3.0,1.0,1.0
5297,249.9999,4.24667,0.40574,3.0,1.0,1.0
5299,269.9999,4.13333,0.3626,3.0,1.0,1.0
5301,289.9999,4.19333,0.35606,3.0,1.0,1.0
5302,299.9999,4.2,0.41285,3.0,1.0,1.0
5303,309.9999,4.21333,0.41165,3.0,1.0,1.0
5305,329.9999,4.42667,0.55202,3.0,1.0,1.0
5308,359.9999,4.44,0.47877,3.0,1.0,1.0
5313,409.9999,4.58667,0.65213,3.0,1.0,1.0
5319,469.9999,4.6466699999999985,0.5955199999999999,3.0,1.0,1.0
5321,489.9999,4.61333,0.63798,3.0,1.0,1.0
5322,499.9999,4.58667,0.6338199999999999,3.0,1.0,1.0
5323,509.9999,4.55333,0.59985,3.0,1.0,1.0
5327,549.9999,4.8133300000000006,0.6534,3.0,1.0,1.0
5328,559.9999,4.62,0.6082,3.0,1.0,1.0
5331,589.9999,4.66,0.60653,3.0,1.0,1.0
5335,629.9999,4.6,0.6354,3.0,1.0,1.0
5336,639.9999,4.74667,0.6553800000000001,3.0,1.0,1.0
5337,649.9999,4.7333300000000005,0.6662,3.0,1.0,1.0
5338,659.9999,4.76,0.66276,3.0,1.0,1.0
5340,679.9999,4.95333,0.74062,3.0,1.0,1.0
5341,689.9999,4.6466699999999985,0.6544,3.0,1.0,1.0
5343,709.9999,4.66667,0.62934,3.0,1.0,1.0
5344,719.9999,4.7333300000000005,0.6392899999999999,3.0,1.0,1.0
5345,729.9999,4.70667,0.65392,3.0,1.0,1.0
5346,739.9999,4.55333,0.6532100000000001,3.0,1.0,1.0
5350,779.9999,4.54,0.6096,3.0,1.0,1.0
5351,789.9999,4.68,0.6713100000000001,3.0,1.0,1.0
5355,829.9999,4.78,0.69867,3.0,1.0,1.0
5358,0.0,5.56,0.99428,3.0,2.0,1.0
5360,19.9999,5.36667,0.8665799999999999,3.0,1.0,1.0
5364,59.9999,5.12667,0.7792100000000001,3.0,1.0,1.0
5365,69.9999,5.16667,0.8059,3.0,1.0,1.0
5366,79.9999,5.09333,0.76895,3.0,1.0,1.0
5369,109.9999,5.05333,0.75681,3.0,1.0,1.0
5371,129.9999,5.02,0.73569,3.0,1.0,1.0
5373,149.9999,4.87333,0.6974600000000001,3.0,1.0,1.0
5374,159.9999,4.87333,0.68714,3.0,1.0,1.0
5376,179.9999,4.78,0.67451,3.0,1.0,1.0
5377,189.9999,4.87333,0.7070000000000001,3.0,1.0,1.0
5378,199.9999,4.94667,0.70421,3.0,1.0,1.0
5379,209.9999,4.8133300000000006,0.64751,3.0,1.0,1.0
5381,229.9999,5.0,0.7315,3.0,1.0,1.0
5382,239.9999,5.05333,0.74344,3.0,1.0,1.0
5389,309.9999,4.96,0.71919,3.0,1.0,1.0
5390,319.9999,4.91333,0.67267,3.0,1.0,1.0
5391,329.9999,4.84,0.63639,3.0,1.0,1.0
5392,339.9999,4.88,0.68199,3.0,1.0,1.0
5394,359.9999,4.8933300000000015,0.6823899999999999,3.0,1.0,1.0
5395,369.9999,4.8133300000000006,0.68698,3.0,1.0,1.0
5397,389.9999,4.99333,0.73577,3.0,1.0,1.0
5399,409.9999,4.91333,0.73361,3.0,1.0,1.0
5401,429.9999,4.84,0.67653,3.0,1.0,1.0
5402,439.9999,4.84667,0.68305,3.0,1.0,1.0
5405,469.9999,4.86,0.68929,3.0,1.0,1.0
5406,479.9999,4.74667,0.66213,3.0,1.0,1.0
5408,499.9999,4.80667,0.6735899999999999,3.0,1.0,1.0
5409,509.9999,4.84667,0.66567,3.0,1.0,1.0
5411,529.9999,4.92667,0.6855,3.0,1.0,1.0
5414,559.9999,4.98,0.67923,3.0,1.0,1.0
5415,569.9999,5.0666699999999985,0.74454,3.0,1.0,1.0
5416,579.9999,5.00667,0.72077,3.0,1.0,1.0
5418,599.9999,4.986669999999998,0.7053699999999999,3.0,1.0,1.0
5421,629.9999,4.986669999999998,0.75075,3.0,1.0,1.0
5422,639.9999,5.05333,0.7660600000000001,3.0,1.0,1.0
5423,649.9999,5.08,0.78537,3.0,1.0,1.0
5424,659.9999,5.013330000000002,0.76175,3.0,1.0,1.0
5426,679.9999,5.03333,0.75026,3.0,1.0,1.0
5428,699.9999,4.87333,0.7197600000000001,3.0,1.0,1.0
5430,719.9999,5.11333,0.79732,3.0,1.0,1.0
5431,729.9999,5.04667,0.76832,3.0,1.0,1.0
5432,739.9999,4.9,0.70999,3.0,1.0,1.0
5435,769.9999,5.1,0.76181,3.0,1.0,1.0
5436,779.9999,4.986669999999998,0.74425,3.0,1.0,1.0
5437,789.9999,5.15333,0.78367,3.0,1.0,1.0
5438,799.9999,4.94667,0.72602,3.0,1.0,1.0
5439,809.9999,4.986669999999998,0.7389,3.0,1.0,1.0
5441,829.9999,4.98,0.7550899999999999,3.0,1.0,1.0
5442,839.9999,4.8533300000000015,0.7155199999999999,3.0,1.0,1.0
5443,849.9999,4.88667,0.73248,3.0,1.0,1.0
5445,9.9999,5.41333,0.9057,3.0,1.0,1.0
5446,19.9999,5.30667,0.8463799999999999,3.0,1.0,1.0
5447,29.9999,5.30667,0.85988,3.0,1.0,1.0
5449,49.9999,5.16667,0.79125,3.0,1.0,1.0
5450,59.9999,4.98,0.74884,3.0,1.0,1.0
5453,89.9999,5.05333,0.75517,3.0,1.0,1.0
5455,109.9999,5.02,0.74497,3.0,1.0,1.0
5456,119.9999,5.05333,0.7677,3.0,1.0,1.0
5457,129.9999,5.06,0.78149,3.0,1.0,1.0
5459,149.9999,4.986669999999998,0.73728,3.0,1.0,1.0
5460,159.9999,4.84667,0.7064199999999999,3.0,1.0,1.0
5461,169.9999,5.04,0.7599100000000001,3.0,1.0,1.0
5462,179.9999,4.973330000000002,0.73111,3.0,1.0,1.0
5464,199.9999,4.9,0.72507,3.0,1.0,1.0
5466,219.9999,4.9,0.72055,3.0,1.0,1.0
5467,229.9999,4.94667,0.76505,3.0,1.0,1.0
5470,259.9999,4.92,0.71112,3.0,1.0,1.0
5473,289.9999,4.8933300000000015,0.72536,3.0,1.0,1.0
5475,309.9999,4.8133300000000006,0.69986,3.0,1.0,1.0
5478,339.9999,4.8533300000000015,0.7133,3.0,1.0,1.0
5479,349.9999,4.92,0.70213,3.0,1.0,1.0
5480,359.9999,5.013330000000002,0.73226,3.0,1.0,1.0
5485,409.9999,4.82667,0.68043,3.0,1.0,1.0
5487,429.9999,4.7733300000000005,0.6632899999999999,3.0,1.0,1.0
5489,449.9999,4.83333,0.70699,3.0,1.0,1.0
5490,459.9999,4.83333,0.67332,3.0,1.0,1.0
5493,489.9999,4.8533300000000015,0.68855,3.0,1.0,1.0
5495,509.9999,4.84,0.64382,3.0,1.0,1.0
5497,529.9999,4.80667,0.69362,3.0,1.0,1.0
5498,539.9999,4.9333300000000015,0.72948,3.0,1.0,1.0
5501,569.9999,4.76,0.6606,3.0,1.0,1.0
5502,579.9999,4.7733300000000005,0.66385,3.0,1.0,1.0
5503,589.9999,4.75333,0.67304,3.0,1.0,1.0
5504,599.9999,4.82667,0.66797,3.0,1.0,1.0
5506,619.9999,4.74,0.6921,3.0,1.0,1.0
5507,629.9999,4.86,0.67606,3.0,1.0,1.0
5508,639.9999,4.9,0.69042,3.0,1.0,1.0
5509,649.9999,4.74667,0.69071,3.0,1.0,1.0
5510,659.9999,4.8133300000000006,0.68219,3.0,1.0,1.0
5514,699.9999,5.00667,0.7301300000000001,3.0,1.0,1.0
5515,709.9999,4.95333,0.74628,3.0,1.0,1.0
5516,719.9999,4.86667,0.6983600000000001,3.0,1.0,1.0
5518,739.9999,4.83333,0.68798,3.0,1.0,1.0
5521,769.9999,5.02,0.72634,3.0,1.0,1.0
5523,789.9999,4.88667,0.71836,3.0,1.0,1.0
5525,809.9999,4.92667,0.68872,3.0,1.0,1.0
5526,819.9999,4.91333,0.71549,3.0,1.0,1.0
5527,829.9999,4.86,0.72924,3.0,1.0,1.0
5528,839.9999,4.87333,0.7055,3.0,1.0,1.0
5529,849.9999,4.84667,0.6776,3.0,1.0,1.0
5530,0.0,4.94667,0.11904,3.0,1.0,1.0
5532,19.9999,4.7733300000000005,0.16364,3.0,1.0,1.0
5536,59.9999,4.6466699999999985,0.22855,3.0,1.0,1.0
5537,69.9999,4.58,0.23635,3.0,1.0,1.0
5538,79.9999,4.68667,0.25375,3.0,1.0,1.0
5541,109.9999,4.84,0.35707,3.0,1.0,1.0
5544,139.9999,4.67333,0.33287,3.0,1.0,1.0
5545,149.9999,4.62,0.2842,3.0,1.0,1.0
5548,179.9999,4.61333,0.36496,3.0,1.0,1.0
5549,189.9999,4.83333,0.33339,3.0,1.0,1.0
5550,199.9999,4.55333,0.35678000000000004,3.0,1.0,1.0
5551,209.9999,4.69333,0.32885,3.0,1.0,1.0
5552,219.9999,4.7333300000000005,0.30218,3.0,1.0,1.0
5553,229.9999,4.70667,0.34102,3.0,1.0,1.0
5555,249.9999,4.68,0.36055,3.0,1.0,1.0
5556,259.9999,4.75333,0.38157,3.0,1.0,1.0
5557,269.9999,4.8133300000000006,0.39444,3.0,1.0,1.0
5558,279.9999,4.7333300000000005,0.36252,3.0,1.0,1.0
5559,289.9999,4.74,0.44582,3.0,1.0,1.0
5561,309.9999,4.53333,0.4340600000000001,3.0,1.0,1.0
5562,319.9999,4.68667,0.42791,3.0,1.0,1.0
5567,369.9999,4.62,0.3526,3.0,1.0,1.0
5568,379.9999,4.78667,0.44429,3.0,1.0,1.0
5569,389.9999,4.7,0.43422,3.0,1.0,1.0
5571,409.9999,4.58,0.41886,3.0,1.0,1.0
5573,429.9999,4.78667,0.42779,3.0,1.0,1.0
5574,439.9999,4.80667,0.4134100000000001,3.0,1.0,1.0
5576,459.9999,4.8133300000000006,0.43607,3.0,1.0,1.0
5577,469.9999,4.63333,0.40482,3.0,1.0,1.0
5578,479.9999,4.68667,0.44475,3.0,1.0,1.0
5579,489.9999,4.84667,0.42972,3.0,1.0,1.0
5583,529.9999,4.83333,0.39775,3.0,1.0,1.0
5586,559.9999,4.92667,0.44176,3.0,1.0,1.0
5587,569.9999,4.98,0.45816,3.0,1.0,1.0
5590,599.9999,4.86667,0.3743,3.0,1.0,1.0
5591,609.9999,4.72,0.39701,3.0,1.0,1.0
5592,619.9999,4.78667,0.44642,3.0,1.0,1.0
5594,639.9999,4.84667,0.43693,3.0,1.0,1.0
5595,649.9999,4.74667,0.40188,3.0,1.0,1.0
5597,669.9999,4.71333,0.42179,3.0,1.0,1.0
5598,679.9999,4.75333,0.44859,3.0,1.0,1.0
5599,689.9999,4.66667,0.44948,3.0,1.0,1.0
5600,699.9999,4.71333,0.45349,3.0,1.0,1.0
5603,729.9999,4.8,0.46334,3.0,1.0,1.0
5604,739.9999,4.6,0.44474,3.0,1.0,1.0
5607,769.9999,4.76667,0.5078199999999999,3.0,1.0,1.0
5609,789.9999,4.88667,0.5199199999999999,3.0,1.0,1.0
5610,799.9999,4.8533300000000015,0.54648,3.0,1.0,1.0
5613,829.9999,4.78667,0.6268100000000001,3.0,1.0,1.0
5614,839.9999,4.74,0.61556,3.0,1.0,1.0
5616,0.0,1.7466700000000002,0.02671,3.0,0.0,1.0
5619,29.9999,2.64667,0.03718,3.0,0.0,1.0
5620,39.9999,2.62,0.05415,3.0,0.0,1.0
5622,59.9999,3.2866699999999995,0.20283,3.0,0.0,1.0
5623,69.9999,3.35333,0.0711,3.0,0.0,1.0
5628,119.9999,3.94,0.10316,3.0,0.0,1.0
5629,129.9999,3.96,0.11962,3.0,0.0,1.0
5630,139.9999,4.07333,0.15996,3.0,1.0,1.0
5631,149.9999,4.25333,0.16818,3.0,1.0,1.0
5632,159.9999,4.38667,0.13501,3.0,1.0,1.0
5633,169.9999,4.32667,0.12744,3.0,1.0,1.0
5634,179.9999,4.18667,0.06431,3.0,1.0,1.0
5635,189.9999,4.33333,0.0825,3.0,1.0,1.0
5636,199.9999,4.4,0.02622,3.0,1.0,1.0
5637,209.9999,4.3533300000000015,0.0473,3.0,1.0,1.0
5639,229.9999,4.21333,0.035460000000000005,3.0,1.0,1.0
5640,239.9999,4.41333,0.03652,3.0,1.0,1.0
5642,259.9999,4.54,0.05837000000000001,3.0,1.0,1.0
5643,269.9999,4.42,0.08152999999999999,3.0,1.0,1.0
5646,299.9999,4.54,0.08868999999999999,3.0,1.0,1.0
5648,319.9999,4.57333,0.08014,3.0,1.0,1.0
5650,339.9999,4.58667,0.10616,3.0,1.0,1.0
5651,349.9999,4.40667,0.09705,3.0,1.0,1.0
5653,369.9999,4.49333,0.15671,3.0,1.0,1.0
5656,399.9999,4.42667,0.1387,3.0,1.0,1.0
5658,419.9999,4.62,0.09501,3.0,1.0,1.0
5660,439.9999,4.42667,0.14385,3.0,1.0,1.0
5662,459.9999,4.45333,0.17945999999999998,3.0,1.0,1.0
5665,489.9999,4.52,0.23842,3.0,1.0,1.0
5670,539.9999,4.513330000000002,0.27572,3.0,1.0,1.0
5673,569.9999,4.64,0.24519,3.0,1.0,1.0
5674,579.9999,4.526669999999998,0.26383,3.0,1.0,1.0
5675,589.9999,4.48,0.31698000000000004,3.0,1.0,1.0
5678,619.9999,4.63333,0.26435,3.0,1.0,1.0
5679,629.9999,4.5666699999999985,0.27418000000000003,3.0,1.0,1.0
5683,669.9999,4.58,0.24685,3.0,1.0,1.0
5685,689.9999,4.65333,0.29421,3.0,1.0,1.0
5686,699.9999,4.69333,0.33359,3.0,1.0,1.0
5689,729.9999,4.66,0.39398,3.0,1.0,1.0
5691,749.9999,4.57333,0.31,3.0,1.0,1.0
5692,759.9999,4.61333,0.30912,3.0,1.0,1.0
5694,779.9999,4.58667,0.3629,3.0,1.0,1.0
5697,809.9999,4.70667,0.36887,3.0,1.0,1.0
5698,819.9999,4.67333,0.37881,3.0,1.0,1.0
5700,839.9999,4.6,0.36701,3.0,1.0,1.0
5701,849.9999,4.6066699999999985,0.35852,3.0,1.0,1.0
5702,0.0,4.94667,0.11904,3.0,1.0,1.0
5705,29.9999,4.63333,0.1526,3.0,1.0,1.0
5707,49.9999,4.6,0.13554000000000002,3.0,1.0,1.0
5709,69.9999,4.486669999999998,0.14155,3.0,1.0,1.0
5711,89.9999,4.526669999999998,0.17295,3.0,1.0,1.0
5712,99.9999,4.526669999999998,0.16454000000000002,3.0,1.0,1.0
5715,129.9999,4.4,0.19187,3.0,1.0,1.0
5716,139.9999,4.36,0.22144,3.0,1.0,1.0
5719,169.9999,4.4,0.2238,3.0,1.0,1.0
5722,199.9999,4.58667,0.14801,3.0,1.0,1.0
5724,219.9999,4.513330000000002,0.18863,3.0,1.0,1.0
5725,229.9999,4.48,0.22064,3.0,1.0,1.0
5726,239.9999,4.44667,0.27041,3.0,1.0,1.0
5727,249.9999,4.58,0.31899,3.0,1.0,1.0
5730,279.9999,4.62,0.23341,3.0,1.0,1.0
5731,289.9999,4.57333,0.29679,3.0,1.0,1.0
5732,299.9999,4.58667,0.30004000000000003,3.0,1.0,1.0
5736,339.9999,4.76,0.31869000000000003,3.0,1.0,1.0
5737,349.9999,4.76667,0.35378000000000004,3.0,1.0,1.0
5739,369.9999,4.68667,0.36567,3.0,1.0,1.0
5740,379.9999,4.64,0.36092,3.0,1.0,1.0
5742,399.9999,4.56,0.29357,3.0,1.0,1.0
5743,409.9999,4.52,0.34601,3.0,1.0,1.0
5745,429.9999,4.7733300000000005,0.36792,3.0,1.0,1.0
5747,449.9999,4.74667,0.43728,3.0,1.0,1.0
5749,469.9999,4.7,0.42585,3.0,1.0,1.0
5750,479.9999,4.6066699999999985,0.38123,3.0,1.0,1.0
5751,489.9999,4.68,0.38758,3.0,1.0,1.0
5752,499.9999,4.76667,0.3508,3.0,1.0,1.0
5753,509.9999,4.75333,0.34007,3.0,1.0,1.0
5756,539.9999,4.6466699999999985,0.34093,3.0,1.0,1.0
5757,549.9999,4.64,0.36748,3.0,1.0,1.0
5759,569.9999,4.71333,0.34606,3.0,1.0,1.0
5760,579.9999,4.68,0.34649,3.0,1.0,1.0
5761,589.9999,4.83333,0.36139,3.0,1.0,1.0
5762,599.9999,4.72,0.34886,3.0,1.0,1.0
5766,639.9999,4.57333,0.36484,3.0,1.0,1.0
5767,649.9999,4.7333300000000005,0.32441,3.0,1.0,1.0
5769,669.9999,4.64,0.40246,3.0,1.0,1.0
5772,699.9999,4.72,0.46104,3.0,1.0,1.0
5773,709.9999,4.67333,0.4222,3.0,1.0,1.0
5774,719.9999,4.70667,0.44041,3.0,1.0,1.0
5775,729.9999,4.90667,0.46052,3.0,1.0,1.0
5777,749.9999,4.79333,0.47278,3.0,1.0,1.0
5778,759.9999,4.78667,0.4205,3.0,1.0,1.0
5779,769.9999,4.84667,0.45685,3.0,1.0,1.0
5782,799.9999,4.66667,0.41327,3.0,1.0,1.0
5783,809.9999,4.68,0.37382,3.0,1.0,1.0
5785,829.9999,4.62,0.37423,3.0,1.0,1.0
5786,839.9999,4.54667,0.36757,3.0,1.0,1.0
5787,849.9999,4.7,0.42577,3.0,1.0,1.0
5789,9.9999,1.78667,0.03249,3.0,0.0,0.0
5791,29.9999,2.34667,0.04467,3.0,0.0,0.0
5793,49.9999,2.62,0.11208,3.0,0.0,0.0
5794,59.9999,2.64667,0.14514000000000002,3.0,0.0,1.0
5795,69.9999,2.74667,0.01296,3.0,0.0,1.0
5796,79.9999,3.08,0.04902,3.0,0.0,1.0
5798,99.9999,3.24,0.033030000000000004,3.0,0.0,1.0
5800,119.9999,3.34,0.08072,3.0,0.0,1.0
5804,159.9999,3.87333,0.22058000000000005,3.0,0.0,1.0
5806,179.9999,3.92,0.25251,3.0,0.0,1.0
5807,189.9999,3.95333,0.15363,3.0,0.0,1.0
5808,199.9999,3.94667,0.2104,3.0,0.0,1.0
5809,209.9999,4.15333,0.17795,3.0,1.0,1.0
5810,219.9999,4.2,0.25305,3.0,1.0,1.0
5811,229.9999,4.16,0.29832,3.0,1.0,1.0
5814,259.9999,4.3133300000000006,0.30853,3.0,1.0,1.0
5815,269.9999,4.42667,0.33631,3.0,1.0,1.0
5816,279.9999,4.19333,0.32807,3.0,1.0,1.0
5820,319.9999,4.28,0.40953,3.0,1.0,1.0
5821,329.9999,4.22667,0.42709,3.0,1.0,1.0
5822,339.9999,4.16,0.43257,3.0,1.0,1.0
5823,349.9999,4.18,0.42388,3.0,1.0,1.0
5824,359.9999,4.22,0.41674,3.0,1.0,1.0
5825,369.9999,4.3,0.4367,3.0,1.0,1.0
5826,379.9999,4.42667,0.45511,3.0,1.0,1.0
5827,389.9999,4.34667,0.44737,3.0,1.0,1.0
5828,399.9999,4.46,0.47255,3.0,1.0,1.0
5829,409.9999,4.46667,0.42979,3.0,1.0,1.0
5831,429.9999,4.34,0.42463,3.0,1.0,1.0
5832,439.9999,4.34,0.47569,3.0,1.0,1.0
5833,449.9999,4.38,0.5536800000000001,3.0,1.0,1.0
5836,479.9999,4.56,0.54965,3.0,1.0,1.0
5838,499.9999,4.5,0.53932,3.0,1.0,1.0
5839,509.9999,4.49333,0.50725,3.0,1.0,1.0
5840,519.9999,4.54667,0.52999,3.0,1.0,1.0
5841,529.9999,4.54667,0.51177,3.0,1.0,1.0
5845,569.9999,4.53333,0.57597,3.0,1.0,1.0
5846,579.9999,4.513330000000002,0.5711,3.0,1.0,1.0
5848,599.9999,4.3133300000000006,0.48286,3.0,1.0,1.0
5849,609.9999,4.4,0.51878,3.0,1.0,1.0
5850,619.9999,4.44667,0.54101,3.0,1.0,1.0
5853,649.9999,4.74,0.63745,3.0,1.0,1.0
5855,669.9999,4.88,0.68628,3.0,1.0,1.0
5859,709.9999,4.88667,0.66999,3.0,1.0,1.0
5860,719.9999,4.79333,0.66366,3.0,1.0,1.0
5861,729.9999,4.70667,0.62638,3.0,1.0,1.0
5862,739.9999,4.76,0.68821,3.0,1.0,1.0
5864,759.9999,4.72667,0.65158,3.0,1.0,1.0
5868,799.9999,4.5666699999999985,0.63748,3.0,1.0,1.0
5870,819.9999,4.66667,0.64058,3.0,1.0,1.0
5874,0.0,5.56,0.99428,3.0,2.0,1.0
5875,9.9999,5.46667,0.91701,3.0,1.0,1.0
5876,19.9999,5.3533300000000015,0.8740100000000001,3.0,1.0,1.0
5877,29.9999,5.22,0.81408,3.0,1.0,1.0
5878,39.9999,5.24667,0.82176,3.0,1.0,1.0
5879,49.9999,5.2333300000000005,0.8012199999999999,3.0,1.0,1.0
5882,79.9999,4.92667,0.73592,3.0,1.0,1.0
5883,89.9999,4.94,0.73754,3.0,1.0,1.0
5885,109.9999,4.9333300000000015,0.72178,3.0,1.0,1.0
5887,129.9999,5.1,0.7558199999999999,3.0,1.0,1.0
5889,149.9999,5.05333,0.7662100000000001,3.0,1.0,1.0
5894,199.9999,4.8933300000000015,0.67694,3.0,1.0,1.0
5897,229.9999,4.7333300000000005,0.65337,3.0,1.0,1.0
5898,239.9999,4.84,0.71636,3.0,1.0,1.0
5899,249.9999,4.973330000000002,0.73265,3.0,1.0,1.0
5900,259.9999,4.80667,0.70763,3.0,1.0,1.0
5901,269.9999,4.80667,0.68555,3.0,1.0,1.0
5902,279.9999,4.86667,0.72402,3.0,1.0,1.0
5903,289.9999,4.8933300000000015,0.72312,3.0,1.0,1.0
5904,299.9999,4.84,0.68262,3.0,1.0,1.0
5905,309.9999,4.7333300000000005,0.67585,3.0,1.0,1.0
5907,329.9999,4.88,0.71536,3.0,1.0,1.0
5908,339.9999,4.80667,0.71343,3.0,1.0,1.0
5910,359.9999,4.86,0.7166600000000001,3.0,1.0,1.0
5911,369.9999,4.92,0.74273,3.0,1.0,1.0
5912,379.9999,5.02,0.75807,3.0,1.0,1.0
5913,389.9999,5.013330000000002,0.74447,3.0,1.0,1.0
5914,399.9999,5.04,0.7750100000000001,3.0,1.0,1.0
5915,409.9999,4.96,0.71812,3.0,1.0,1.0
5916,419.9999,5.15333,0.80624,3.0,1.0,1.0
5917,429.9999,4.96667,0.73557,3.0,1.0,1.0
5918,439.9999,5.1,0.7713899999999999,3.0,1.0,1.0
5920,459.9999,4.95333,0.72578,3.0,1.0,1.0
5922,479.9999,4.98,0.74642,3.0,1.0,1.0
5923,489.9999,5.04667,0.77636,3.0,1.0,1.0
5924,499.9999,5.04,0.73358,3.0,1.0,1.0
5925,509.9999,4.94667,0.73174,3.0,1.0,1.0
5927,529.9999,5.08,0.76061,3.0,1.0,1.0
5929,549.9999,5.1466699999999985,0.8032199999999999,3.0,1.0,1.0
5930,559.9999,5.25333,0.8213299999999999,3.0,1.0,1.0
