level_0,Time,C6_avg,psi6,V,S-1,S0
5405,0.0,4.94667,0.11904,3.0,1.0,1.0
5407,19.9999,4.8133300000000006,0.15933,3.0,1.0,1.0
5409,39.9999,4.6466699999999985,0.14112,3.0,1.0,1.0
5410,49.9999,4.6466699999999985,0.12328,3.0,1.0,1.0
5412,69.9999,4.6066699999999985,0.1314,3.0,1.0,1.0
5413,79.9999,4.56,0.14138,3.0,1.0,1.0
5414,89.9999,4.44,0.14344,3.0,1.0,1.0
5415,99.9999,4.44,0.20085,3.0,1.0,1.0
5417,119.9999,4.4,0.20965,3.0,1.0,1.0
5420,149.9999,4.56,0.23934,3.0,1.0,1.0
5423,179.9999,4.41333,0.21068,3.0,1.0,1.0
5425,199.9999,4.62,0.33522,3.0,1.0,1.0
5426,209.9999,4.6,0.28054,3.0,1.0,1.0
5427,219.9999,4.37333,0.29543,3.0,1.0,1.0
5430,249.9999,4.53333,0.33767,3.0,1.0,1.0
5431,259.9999,4.58667,0.33711,3.0,1.0,1.0
5433,279.9999,4.5666699999999985,0.327,3.0,1.0,1.0
5434,289.9999,4.61333,0.32698,3.0,1.0,1.0
5436,309.9999,4.71333,0.38,3.0,1.0,1.0
5440,349.9999,4.70667,0.38246,3.0,1.0,1.0
5441,359.9999,4.74,0.3339,3.0,1.0,1.0
5442,369.9999,4.57333,0.37815,3.0,1.0,1.0
5443,379.9999,4.68667,0.37228,3.0,1.0,1.0
5448,429.9999,4.58667,0.4616,3.0,1.0,1.0
5449,439.9999,4.513330000000002,0.45248,3.0,1.0,1.0
5450,449.9999,4.69333,0.40053,3.0,1.0,1.0
5451,459.9999,4.7,0.44405,3.0,1.0,1.0
5453,479.9999,4.66667,0.45845,3.0,1.0,1.0
5454,489.9999,4.59333,0.45595,3.0,1.0,1.0
5455,499.9999,4.6466699999999985,0.5091100000000001,3.0,1.0,1.0
5456,509.9999,4.513330000000002,0.52288,3.0,1.0,1.0
5457,519.9999,4.65333,0.53982,3.0,1.0,1.0
5460,549.9999,4.44667,0.46901,3.0,1.0,1.0
5461,559.9999,4.49333,0.56133,3.0,1.0,1.0
5462,569.9999,4.76,0.5990800000000001,3.0,1.0,1.0
5465,599.9999,4.76667,0.62566,3.0,1.0,1.0
5468,629.9999,4.5666699999999985,0.63088,3.0,1.0,1.0
5469,639.9999,4.72,0.67145,3.0,1.0,1.0
5471,659.9999,4.8,0.66682,3.0,1.0,1.0
5472,669.9999,4.7,0.68156,3.0,1.0,1.0
5473,679.9999,4.7733300000000005,0.66451,3.0,1.0,1.0
5480,749.9999,4.7,0.61497,3.0,1.0,1.0
5481,759.9999,4.8133300000000006,0.65781,3.0,1.0,1.0
5483,779.9999,5.03333,0.6977899999999999,3.0,1.0,1.0
5484,789.9999,5.02,0.70025,3.0,1.0,1.0
5486,809.9999,5.013330000000002,0.7530600000000001,3.0,1.0,1.0
5487,819.9999,5.05333,0.7571,3.0,1.0,1.0
5489,839.9999,5.00667,0.71649,3.0,1.0,1.0
5490,849.9999,4.95333,0.66971,3.0,1.0,1.0
5493,879.9999,4.90667,0.6932699999999999,3.0,1.0,1.0
5494,889.9999,4.973330000000002,0.73932,3.0,1.0,1.0
5496,909.9999,5.0666699999999985,0.7328600000000001,3.0,1.0,1.0
5497,919.9999,4.94,0.7044,3.0,1.0,1.0
5498,929.9999,5.02,0.74185,3.0,1.0,1.0
5503,19.9999,2.43333,0.02252,3.0,0.0,0.0
5506,49.9999,3.1266700000000003,0.03213,3.0,0.0,0.0
5509,79.9999,3.32667,0.03525,3.0,0.0,1.0
5510,89.9999,3.52,0.02798,3.0,0.0,1.0
5511,99.9999,3.4933300000000003,0.02762,3.0,0.0,1.0
5512,109.9999,3.74,0.03696,3.0,0.0,1.0
5513,119.9999,3.85333,0.1114,3.0,0.0,1.0
5514,129.9999,4.07333,0.16951,3.0,1.0,1.0
5515,139.9999,4.19333,0.22255,3.0,1.0,1.0
5516,149.9999,4.14,0.20668000000000006,3.0,1.0,1.0
5522,209.9999,4.44,0.36706,3.0,1.0,1.0
5523,219.9999,4.57333,0.41509,3.0,1.0,1.0
5525,239.9999,4.41333,0.33968000000000004,3.0,1.0,1.0
5526,249.9999,4.473330000000002,0.37242,3.0,1.0,1.0
5527,259.9999,4.52,0.35121,3.0,1.0,1.0
5528,269.9999,4.44667,0.36454,3.0,1.0,1.0
5530,289.9999,4.53333,0.30341,3.0,1.0,1.0
5531,299.9999,4.36,0.25005,3.0,1.0,1.0
5533,319.9999,4.6,0.30544,3.0,1.0,1.0
5534,329.9999,4.65333,0.35243,3.0,1.0,1.0
5536,349.9999,4.61333,0.35623,3.0,1.0,1.0
5538,369.9999,4.63333,0.36961,3.0,1.0,1.0
5540,389.9999,4.5,0.41755,3.0,1.0,1.0
5542,409.9999,4.6066699999999985,0.45395,3.0,1.0,1.0
5546,449.9999,4.72667,0.42722,3.0,1.0,1.0
5547,459.9999,4.79333,0.47348,3.0,1.0,1.0
5548,469.9999,4.71333,0.4667600000000001,3.0,1.0,1.0
5549,479.9999,4.8133300000000006,0.5575100000000001,3.0,1.0,1.0
5553,519.9999,4.86,0.63742,3.0,1.0,1.0
5554,529.9999,4.75333,0.62929,3.0,1.0,1.0
5555,539.9999,4.88,0.6523399999999999,3.0,1.0,1.0
5557,559.9999,4.83333,0.6277,3.0,1.0,1.0
5559,579.9999,4.76,0.6198899999999999,3.0,1.0,1.0
5560,589.9999,4.7733300000000005,0.64075,3.0,1.0,1.0
5563,619.9999,4.92667,0.63631,3.0,1.0,1.0
5565,639.9999,4.83333,0.64023,3.0,1.0,1.0
5566,649.9999,4.96,0.67574,3.0,1.0,1.0
5567,659.9999,4.86,0.66686,3.0,1.0,1.0
5568,669.9999,4.94667,0.6933,3.0,1.0,1.0
5569,679.9999,4.8933300000000015,0.68982,3.0,1.0,1.0
5571,699.9999,4.86667,0.6994100000000001,3.0,1.0,1.0
5572,709.9999,4.87333,0.6989,3.0,1.0,1.0
5573,719.9999,4.8933300000000015,0.7043699999999999,3.0,1.0,1.0
5576,749.9999,4.74667,0.6844899999999999,3.0,1.0,1.0
5579,779.9999,4.8933300000000015,0.73469,3.0,1.0,1.0
5580,789.9999,4.8133300000000006,0.70667,3.0,1.0,1.0
5581,799.9999,4.90667,0.70277,3.0,1.0,1.0
5582,809.9999,4.79333,0.71527,3.0,1.0,1.0
5585,839.9999,4.87333,0.6903699999999999,3.0,1.0,1.0
5586,849.9999,4.8933300000000015,0.69087,3.0,1.0,1.0
5588,869.9999,4.8133300000000006,0.69796,3.0,1.0,1.0
5594,929.9999,4.86,0.74551,3.0,1.0,1.0
5595,939.9999,4.87333,0.69828,3.0,1.0,1.0
5597,0.0,5.56,0.99428,3.0,2.0,1.0
5598,9.9999,5.46,0.9159999999999999,3.0,1.0,1.0
5604,69.9999,5.1066699999999985,0.7916300000000001,3.0,1.0,1.0
5606,89.9999,4.98,0.74073,3.0,1.0,1.0
5608,109.9999,5.05333,0.73401,3.0,1.0,1.0
5609,119.9999,4.98,0.7569100000000001,3.0,1.0,1.0
5610,129.9999,4.99333,0.72626,3.0,1.0,1.0
5613,159.9999,4.96667,0.71816,3.0,1.0,1.0
5614,169.9999,4.8933300000000015,0.6905,3.0,1.0,1.0
5615,179.9999,4.79333,0.71012,3.0,1.0,1.0
5618,209.9999,4.9,0.7146899999999999,3.0,1.0,1.0
5619,219.9999,4.91333,0.70243,3.0,1.0,1.0
5620,229.9999,4.75333,0.67645,3.0,1.0,1.0
5624,269.9999,4.88667,0.69522,3.0,1.0,1.0
5629,319.9999,4.92,0.74371,3.0,1.0,1.0
5631,339.9999,5.11333,0.74834,3.0,1.0,1.0
5633,359.9999,4.87333,0.73715,3.0,1.0,1.0
5634,369.9999,4.986669999999998,0.72636,3.0,1.0,1.0
5635,379.9999,4.98,0.71496,3.0,1.0,1.0
5636,389.9999,4.90667,0.68887,3.0,1.0,1.0
5637,399.9999,4.92,0.69931,3.0,1.0,1.0
5639,419.9999,4.84,0.7138,3.0,1.0,1.0
5640,429.9999,4.8933300000000015,0.6736300000000001,3.0,1.0,1.0
5643,459.9999,5.00667,0.73242,3.0,1.0,1.0
5647,499.9999,4.86667,0.67388,3.0,1.0,1.0
5649,519.9999,4.79333,0.68135,3.0,1.0,1.0
5652,549.9999,4.6466699999999985,0.6009,3.0,1.0,1.0
5654,569.9999,4.75333,0.64971,3.0,1.0,1.0
5658,609.9999,4.80667,0.69848,3.0,1.0,1.0
5661,639.9999,4.83333,0.6844100000000001,3.0,1.0,1.0
5663,659.9999,4.9333300000000015,0.7603,3.0,1.0,1.0
5664,669.9999,4.9333300000000015,0.71153,3.0,1.0,1.0
5666,689.9999,4.79333,0.6703,3.0,1.0,1.0
5667,699.9999,4.9,0.70313,3.0,1.0,1.0
5670,729.9999,4.90667,0.71177,3.0,1.0,1.0
5672,749.9999,4.76,0.65608,3.0,1.0,1.0
5676,789.9999,4.88,0.69857,3.0,1.0,1.0
5677,799.9999,4.8133300000000006,0.69897,3.0,1.0,1.0
5682,849.9999,5.03333,0.7689,3.0,1.0,1.0
5684,869.9999,5.0,0.7551899999999999,3.0,1.0,1.0
5686,889.9999,5.00667,0.7541100000000001,3.0,1.0,1.0
5687,899.9999,4.99333,0.72045,3.0,1.0,1.0
5688,909.9999,5.00667,0.73903,3.0,1.0,1.0
5689,919.9999,4.92,0.71014,3.0,1.0,1.0
5692,949.9999,4.83333,0.6819,3.0,1.0,1.0
5693,0.0,4.94667,0.11904,3.0,1.0,1.0
5694,9.9999,4.8933300000000015,0.16791,3.0,1.0,1.0
5695,19.9999,4.84667,0.15237,3.0,1.0,1.0
5702,89.9999,4.513330000000002,0.21517,3.0,1.0,1.0
5705,119.9999,4.6466699999999985,0.28128000000000003,3.0,1.0,1.0
5707,139.9999,4.58,0.28537,3.0,1.0,1.0
5708,149.9999,4.42,0.28589000000000003,3.0,1.0,1.0
5709,159.9999,4.54,0.2902,3.0,1.0,1.0
5713,199.9999,4.5666699999999985,0.2921,3.0,1.0,1.0
5714,209.9999,4.486669999999998,0.26833,3.0,1.0,1.0
5716,229.9999,4.46,0.32621,3.0,1.0,1.0
5717,239.9999,4.42667,0.25793,3.0,1.0,1.0
5718,249.9999,4.41333,0.28322,3.0,1.0,1.0
5722,289.9999,4.5,0.21605,3.0,1.0,1.0
5723,299.9999,4.58,0.22097,3.0,1.0,1.0
5725,319.9999,4.48,0.16967000000000002,3.0,1.0,1.0
5727,339.9999,4.45333,0.24269,3.0,1.0,1.0
5728,349.9999,4.54,0.23267,3.0,1.0,1.0
5730,369.9999,4.68,0.34125,3.0,1.0,1.0
5732,389.9999,4.6066699999999985,0.29514,3.0,1.0,1.0
5734,409.9999,4.6466699999999985,0.33665,3.0,1.0,1.0
5735,419.9999,4.8,0.40366,3.0,1.0,1.0
5737,439.9999,4.7733300000000005,0.30666,3.0,1.0,1.0
5738,449.9999,4.79333,0.3311,3.0,1.0,1.0
5739,459.9999,4.66667,0.31971,3.0,1.0,1.0
5740,469.9999,4.72667,0.3125,3.0,1.0,1.0
5741,479.9999,4.72,0.29707,3.0,1.0,1.0
5742,489.9999,4.66,0.32742,3.0,1.0,1.0
5744,509.9999,4.63333,0.36434,3.0,1.0,1.0
5749,559.9999,4.62,0.39009,3.0,1.0,1.0
5750,569.9999,4.66,0.40469,3.0,1.0,1.0
5751,579.9999,4.53333,0.37107,3.0,1.0,1.0
5752,589.9999,4.45333,0.31611,3.0,1.0,1.0
5753,599.9999,4.65333,0.44115,3.0,1.0,1.0
5754,609.9999,4.62,0.42971,3.0,1.0,1.0
5756,629.9999,4.57333,0.4966,3.0,1.0,1.0
5758,649.9999,4.66667,0.53023,3.0,1.0,1.0
5764,709.9999,4.79333,0.56282,3.0,1.0,1.0
5765,719.9999,4.72,0.57981,3.0,1.0,1.0
5766,729.9999,4.75333,0.6019399999999999,3.0,1.0,1.0
5767,739.9999,4.72667,0.57782,3.0,1.0,1.0
5768,749.9999,4.7733300000000005,0.61005,3.0,1.0,1.0
5770,769.9999,4.98,0.6737,3.0,1.0,1.0
5771,779.9999,4.84,0.63661,3.0,1.0,1.0
5773,799.9999,4.91333,0.72834,3.0,1.0,1.0
5775,819.9999,4.79333,0.6746800000000001,3.0,1.0,1.0
5778,849.9999,4.79333,0.7016100000000001,3.0,1.0,1.0
5779,859.9999,4.9,0.7036399999999999,3.0,1.0,1.0
5780,869.9999,4.72,0.6544,3.0,1.0,1.0
5783,899.9999,4.9,0.71691,3.0,1.0,1.0
5784,909.9999,4.986669999999998,0.74111,3.0,1.0,1.0
5786,929.9999,4.8133300000000006,0.69442,3.0,1.0,1.0
5787,939.9999,4.74,0.68223,3.0,1.0,1.0
5790,9.9999,1.9,0.05099,3.0,0.0,0.0
5793,39.9999,2.54667,0.05151,3.0,0.0,0.0
5795,59.9999,3.02,0.14800000000000002,3.0,0.0,0.0
5796,69.9999,3.01333,0.21229,3.0,0.0,0.0
5797,79.9999,2.92,0.07203999999999999,3.0,0.0,0.0
5800,109.9999,3.5333300000000003,0.19066,3.0,0.0,0.0
5802,129.9999,3.62,0.20454,3.0,0.0,0.0
5803,139.9999,3.96,0.26905,3.0,0.0,0.0
5807,179.9999,3.80667,0.30193000000000003,3.0,0.0,1.0
5809,199.9999,4.13333,0.36439,3.0,1.0,1.0
5813,239.9999,4.28,0.42845,3.0,1.0,1.0
5814,249.9999,4.16,0.35731,3.0,1.0,1.0
5816,269.9999,4.12667,0.3845,3.0,1.0,1.0
5818,289.9999,4.28,0.44685,3.0,1.0,1.0
5819,299.9999,4.22,0.4677,3.0,1.0,1.0
5821,319.9999,4.19333,0.47647,3.0,1.0,1.0
5822,329.9999,4.2333300000000005,0.4528,3.0,1.0,1.0
5823,339.9999,4.2733300000000005,0.45958,3.0,1.0,1.0
5824,349.9999,4.17333,0.43989,3.0,1.0,1.0
5825,359.9999,4.32667,0.41163,3.0,1.0,1.0
5826,369.9999,4.34667,0.51051,3.0,1.0,1.0
5827,379.9999,4.3133300000000006,0.43429,3.0,1.0,1.0
5828,389.9999,4.34667,0.49901,3.0,1.0,1.0
5829,399.9999,4.40667,0.52661,3.0,1.0,1.0
5833,439.9999,4.44667,0.49615,3.0,1.0,1.0
5835,459.9999,4.42667,0.556,3.0,1.0,1.0
5836,469.9999,4.44667,0.56662,3.0,1.0,1.0
5839,499.9999,4.41333,0.55962,3.0,1.0,1.0
5844,549.9999,4.50667,0.5011,3.0,1.0,1.0
5846,569.9999,4.38667,0.5593100000000001,3.0,1.0,1.0
5848,589.9999,4.44667,0.5686,3.0,1.0,1.0
5851,619.9999,4.44667,0.54918,3.0,1.0,1.0
5852,629.9999,4.42,0.5394800000000001,3.0,1.0,1.0
5855,659.9999,4.5666699999999985,0.59336,3.0,1.0,1.0
5857,679.9999,4.69333,0.63536,3.0,1.0,1.0
5864,749.9999,4.78667,0.6955399999999999,3.0,1.0,1.0
5866,769.9999,4.66667,0.66604,3.0,1.0,1.0
5870,809.9999,4.72,0.66018,3.0,1.0,1.0
5872,829.9999,4.70667,0.66262,3.0,1.0,1.0
5873,839.9999,4.6466699999999985,0.68301,3.0,1.0,1.0
5875,859.9999,4.68,0.66297,3.0,1.0,1.0
5877,879.9999,4.8,0.65927,3.0,1.0,1.0
5878,889.9999,4.66667,0.64853,3.0,1.0,1.0
5882,929.9999,4.58,0.5756399999999999,3.0,1.0,1.0
5883,939.9999,4.513330000000002,0.57534,3.0,1.0,1.0
5884,949.9999,4.6466699999999985,0.64473,3.0,1.0,1.0
5885,0.0,2.17333,0.04592,0.0,0.0,0.0
5886,9.9999,2.2,0.05321,3.0,0.0,0.0
5888,29.9999,2.55333,0.07718,3.0,0.0,0.0
5889,39.9999,2.76667,0.03119,3.0,0.0,0.0
5891,59.9999,3.1066700000000003,0.09237,3.0,0.0,0.0
5892,69.9999,3.03333,0.04655,3.0,0.0,0.0
5893,79.9999,3.01333,0.08284,3.0,0.0,0.0
5895,99.9999,3.31333,0.08449,3.0,0.0,0.0
5897,119.9999,3.44,0.08473,3.0,0.0,1.0
5901,159.9999,3.713330000000001,0.33285,3.0,0.0,0.0
5902,169.9999,4.026669999999998,0.34647,3.0,1.0,1.0
5904,189.9999,3.98,0.36252,3.0,0.0,1.0
5906,209.9999,3.99333,0.34619,3.0,0.0,1.0
5909,239.9999,4.13333,0.36124,3.0,1.0,1.0
5910,249.9999,4.24667,0.40574,3.0,1.0,1.0
5911,259.9999,4.013330000000002,0.39721,3.0,1.0,1.0
5912,269.9999,4.13333,0.3626,3.0,1.0,1.0
5916,309.9999,4.21333,0.41165,3.0,1.0,1.0
5917,319.9999,4.37333,0.48224,3.0,1.0,1.0
5918,329.9999,4.42667,0.55202,3.0,1.0,1.0
5919,339.9999,4.473330000000002,0.5720000000000001,3.0,1.0,1.0
5920,349.9999,4.38667,0.53828,3.0,1.0,1.0
5921,359.9999,4.44,0.47877,3.0,1.0,1.0
5922,369.9999,4.44,0.50567,3.0,1.0,1.0
5924,389.9999,4.46667,0.59046,3.0,1.0,1.0
5925,399.9999,4.54667,0.60373,3.0,1.0,1.0
5929,439.9999,4.61333,0.60628,3.0,1.0,1.0
5930,449.9999,4.75333,0.63294,3.0,1.0,1.0
5931,459.9999,4.473330000000002,0.5956899999999999,3.0,1.0,1.0
5939,539.9999,4.61333,0.61274,3.0,1.0,1.0
5942,569.9999,4.6,0.64599,3.0,1.0,1.0
5947,619.9999,4.71333,0.63894,3.0,1.0,1.0
5949,639.9999,4.74667,0.6553800000000001,3.0,1.0,1.0
5950,649.9999,4.7333300000000005,0.6662,3.0,1.0,1.0
5951,659.9999,4.76,0.66276,3.0,1.0,1.0
5953,679.9999,4.95333,0.74062,3.0,1.0,1.0
5954,689.9999,4.6466699999999985,0.6544,3.0,1.0,1.0
5957,719.9999,4.7333300000000005,0.6392899999999999,3.0,1.0,1.0
5958,729.9999,4.70667,0.65392,3.0,1.0,1.0
5959,739.9999,4.55333,0.6532100000000001,3.0,1.0,1.0
5961,759.9999,4.55333,0.62667,3.0,1.0,1.0
5965,799.9999,4.8,0.68718,3.0,1.0,1.0
5967,819.9999,4.75333,0.68847,3.0,1.0,1.0
5971,859.9999,4.59333,0.65964,3.0,1.0,1.0
5972,869.9999,4.66,0.6584,3.0,1.0,1.0
5973,879.9999,4.7,0.68507,3.0,1.0,1.0
5974,889.9999,4.70667,0.64063,3.0,1.0,1.0
5975,899.9999,4.75333,0.66063,3.0,1.0,1.0
5977,919.9999,4.68667,0.6229399999999999,3.0,1.0,1.0
5978,929.9999,4.68667,0.62769,3.0,1.0,1.0
5979,939.9999,4.78667,0.6538,3.0,1.0,1.0
5980,949.9999,4.79333,0.6994199999999999,3.0,1.0,1.0
5986,49.9999,5.09333,0.78493,3.0,1.0,1.0
5990,89.9999,5.04667,0.75292,3.0,1.0,1.0
5991,99.9999,5.05333,0.75952,3.0,1.0,1.0
5992,109.9999,5.05333,0.75681,3.0,1.0,1.0
5993,119.9999,5.02,0.74544,3.0,1.0,1.0
5994,129.9999,5.02,0.73569,3.0,1.0,1.0
5996,149.9999,4.87333,0.6974600000000001,3.0,1.0,1.0
5997,159.9999,4.87333,0.68714,3.0,1.0,1.0
5998,169.9999,4.84,0.66562,3.0,1.0,1.0
6000,189.9999,4.87333,0.7070000000000001,3.0,1.0,1.0
6001,199.9999,4.94667,0.70421,3.0,1.0,1.0
6005,239.9999,5.05333,0.74344,3.0,1.0,1.0
6007,259.9999,4.94,0.68516,3.0,1.0,1.0
6009,279.9999,4.92667,0.69977,3.0,1.0,1.0
6015,339.9999,4.88,0.68199,3.0,1.0,1.0
6016,349.9999,4.90667,0.6698,3.0,1.0,1.0
6017,359.9999,4.8933300000000015,0.6823899999999999,3.0,1.0,1.0
6019,379.9999,5.04667,0.73741,3.0,1.0,1.0
6020,389.9999,4.99333,0.73577,3.0,1.0,1.0
6021,399.9999,5.0,0.7430100000000001,3.0,1.0,1.0
6022,409.9999,4.91333,0.73361,3.0,1.0,1.0
6023,419.9999,5.013330000000002,0.71154,3.0,1.0,1.0
6025,439.9999,4.84667,0.68305,3.0,1.0,1.0
6026,449.9999,4.70667,0.65488,3.0,1.0,1.0
6027,459.9999,4.88,0.66873,3.0,1.0,1.0
6028,469.9999,4.86,0.68929,3.0,1.0,1.0
6029,479.9999,4.74667,0.66213,3.0,1.0,1.0
6032,509.9999,4.84667,0.66567,3.0,1.0,1.0
6033,519.9999,4.9,0.71897,3.0,1.0,1.0
6034,529.9999,4.92667,0.6855,3.0,1.0,1.0
6037,559.9999,4.98,0.67923,3.0,1.0,1.0
6039,579.9999,5.00667,0.72077,3.0,1.0,1.0
6041,599.9999,4.986669999999998,0.7053699999999999,3.0,1.0,1.0
6042,609.9999,5.08,0.75205,3.0,1.0,1.0
6046,649.9999,5.08,0.78537,3.0,1.0,1.0
6048,669.9999,4.973330000000002,0.73374,3.0,1.0,1.0
6049,679.9999,5.03333,0.75026,3.0,1.0,1.0
6051,699.9999,4.87333,0.7197600000000001,3.0,1.0,1.0
6053,719.9999,5.11333,0.79732,3.0,1.0,1.0
6054,729.9999,5.04667,0.76832,3.0,1.0,1.0
6055,739.9999,4.9,0.70999,3.0,1.0,1.0
6056,749.9999,5.0,0.74715,3.0,1.0,1.0
6057,759.9999,4.94667,0.73124,3.0,1.0,1.0
6067,859.9999,4.96667,0.7149399999999999,3.0,1.0,1.0
6068,869.9999,4.96,0.7670600000000001,3.0,1.0,1.0
6069,879.9999,4.986669999999998,0.72878,3.0,1.0,1.0
6070,889.9999,5.0,0.73048,3.0,1.0,1.0
6072,909.9999,5.026669999999998,0.74427,3.0,1.0,1.0
6073,919.9999,5.0666699999999985,0.76484,3.0,1.0,1.0
6078,9.9999,5.41333,0.9057,3.0,1.0,1.0
6082,49.9999,5.16667,0.79125,3.0,1.0,1.0
6085,79.9999,4.98,0.7531399999999999,3.0,1.0,1.0
6086,89.9999,5.05333,0.75517,3.0,1.0,1.0
6090,129.9999,5.06,0.78149,3.0,1.0,1.0
6091,139.9999,5.026669999999998,0.77727,3.0,1.0,1.0
6096,189.9999,4.87333,0.73226,3.0,1.0,1.0
6097,199.9999,4.9,0.72507,3.0,1.0,1.0
6100,229.9999,4.94667,0.76505,3.0,1.0,1.0
6101,239.9999,5.013330000000002,0.79435,3.0,1.0,1.0
6106,289.9999,4.8933300000000015,0.72536,3.0,1.0,1.0
6109,319.9999,4.91333,0.72741,3.0,1.0,1.0
6110,329.9999,4.86667,0.70104,3.0,1.0,1.0
6111,339.9999,4.8533300000000015,0.7133,3.0,1.0,1.0
6113,359.9999,5.013330000000002,0.73226,3.0,1.0,1.0
6114,369.9999,5.026669999999998,0.78478,3.0,1.0,1.0
6118,409.9999,4.82667,0.68043,3.0,1.0,1.0
6124,469.9999,4.8133300000000006,0.67587,3.0,1.0,1.0
6126,489.9999,4.8533300000000015,0.68855,3.0,1.0,1.0
6127,499.9999,4.7333300000000005,0.6503,3.0,1.0,1.0
6130,529.9999,4.80667,0.69362,3.0,1.0,1.0
6131,539.9999,4.9333300000000015,0.72948,3.0,1.0,1.0
6132,549.9999,4.96667,0.7214,3.0,1.0,1.0
6134,569.9999,4.76,0.6606,3.0,1.0,1.0
6136,589.9999,4.75333,0.67304,3.0,1.0,1.0
6137,599.9999,4.82667,0.66797,3.0,1.0,1.0
6138,609.9999,4.92,0.67403,3.0,1.0,1.0
6139,619.9999,4.74,0.6921,3.0,1.0,1.0
6140,629.9999,4.86,0.67606,3.0,1.0,1.0
6142,649.9999,4.74667,0.69071,3.0,1.0,1.0
6144,669.9999,4.88,0.6996100000000001,3.0,1.0,1.0
6146,689.9999,5.08,0.76623,3.0,1.0,1.0
6147,699.9999,5.00667,0.7301300000000001,3.0,1.0,1.0
6148,709.9999,4.95333,0.74628,3.0,1.0,1.0
6150,729.9999,4.88667,0.7136899999999999,3.0,1.0,1.0
6151,739.9999,4.83333,0.68798,3.0,1.0,1.0
6152,749.9999,4.973330000000002,0.74849,3.0,1.0,1.0
6153,759.9999,4.91333,0.69382,3.0,1.0,1.0
6156,789.9999,4.88667,0.71836,3.0,1.0,1.0
6159,819.9999,4.91333,0.71549,3.0,1.0,1.0
6160,829.9999,4.86,0.72924,3.0,1.0,1.0
6166,889.9999,4.96,0.7467199999999999,3.0,1.0,1.0
6169,919.9999,4.90667,0.69515,3.0,1.0,1.0
6170,929.9999,4.94667,0.70302,3.0,1.0,1.0
6171,939.9999,5.04,0.74217,3.0,1.0,1.0
6173,0.0,4.94667,0.11904,3.0,1.0,1.0
6175,19.9999,4.7733300000000005,0.16364,3.0,1.0,1.0
6178,49.9999,4.6466699999999985,0.16722,3.0,1.0,1.0
6180,69.9999,4.58,0.23635,3.0,1.0,1.0
6183,99.9999,4.66667,0.30843000000000004,3.0,1.0,1.0
6184,109.9999,4.84,0.35707,3.0,1.0,1.0
6185,119.9999,4.74667,0.3147,3.0,1.0,1.0
6187,139.9999,4.67333,0.33287,3.0,1.0,1.0
6189,159.9999,4.65333,0.35527,3.0,1.0,1.0
6190,169.9999,4.78667,0.34991,3.0,1.0,1.0
6192,189.9999,4.83333,0.33339,3.0,1.0,1.0
6194,209.9999,4.69333,0.32885,3.0,1.0,1.0
6196,229.9999,4.70667,0.34102,3.0,1.0,1.0
6197,239.9999,4.65333,0.35249,3.0,1.0,1.0
6198,249.9999,4.68,0.36055,3.0,1.0,1.0
6201,279.9999,4.7333300000000005,0.36252,3.0,1.0,1.0
6202,289.9999,4.74,0.44582,3.0,1.0,1.0
6205,319.9999,4.68667,0.42791,3.0,1.0,1.0
6207,339.9999,4.59333,0.38606,3.0,1.0,1.0
6209,359.9999,4.64,0.39283,3.0,1.0,1.0
6210,369.9999,4.62,0.3526,3.0,1.0,1.0
6211,379.9999,4.78667,0.44429,3.0,1.0,1.0
6214,409.9999,4.58,0.41886,3.0,1.0,1.0
6215,419.9999,4.75333,0.4563,3.0,1.0,1.0
6216,429.9999,4.78667,0.42779,3.0,1.0,1.0
6217,439.9999,4.80667,0.4134100000000001,3.0,1.0,1.0
6224,509.9999,4.8,0.40745,3.0,1.0,1.0
6225,519.9999,4.74,0.37196,3.0,1.0,1.0
6226,529.9999,4.83333,0.39775,3.0,1.0,1.0
6228,549.9999,4.8133300000000006,0.4358,3.0,1.0,1.0
6230,569.9999,4.98,0.45816,3.0,1.0,1.0
6231,579.9999,4.8933300000000015,0.44453,3.0,1.0,1.0
6233,599.9999,4.86667,0.3743,3.0,1.0,1.0
6234,609.9999,4.72,0.39701,3.0,1.0,1.0
6235,619.9999,4.78667,0.44642,3.0,1.0,1.0
6237,639.9999,4.84667,0.43693,3.0,1.0,1.0
6238,649.9999,4.74667,0.40188,3.0,1.0,1.0
6240,669.9999,4.71333,0.42179,3.0,1.0,1.0
6241,679.9999,4.75333,0.44859,3.0,1.0,1.0
6244,709.9999,4.7333300000000005,0.43579,3.0,1.0,1.0
6245,719.9999,4.67333,0.4128600000000001,3.0,1.0,1.0
6246,729.9999,4.8,0.46334,3.0,1.0,1.0
6247,739.9999,4.6,0.44474,3.0,1.0,1.0
6249,759.9999,4.69333,0.4582600000000001,3.0,1.0,1.0
6250,769.9999,4.76667,0.5078199999999999,3.0,1.0,1.0
6251,779.9999,4.84,0.50822,3.0,1.0,1.0
6254,809.9999,4.83333,0.5191100000000001,3.0,1.0,1.0
6256,829.9999,4.78667,0.6268100000000001,3.0,1.0,1.0
6259,859.9999,4.80667,0.6803100000000001,3.0,1.0,1.0
6261,879.9999,4.82667,0.69335,3.0,1.0,1.0
6263,899.9999,4.90667,0.69167,3.0,1.0,1.0
6267,939.9999,4.8,0.65971,3.0,1.0,1.0
6269,0.0,1.7466700000000002,0.02671,3.0,0.0,0.0
6270,9.9999,1.98667,0.03237,3.0,0.0,0.0
